M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
4079,758,2237,fp32,N,T,312,-621293122,0.16006,0.17878,1.1169,4,39,347.7,0,0.6674
24522,524,518,fp32,T,N,335,-621284051,0.16994,0.21889,1.2880,4,31,607.8,0,0.7193
619,16,6469,bf16,T,N,79,-617,0.13557,0.24562,1.8117,4,39,60.9,0,0.9885
257,467,1150,fp16,T,T,22,-445,0.05100,0.05630,1.1040,4,150,42.1,0,0.9939
15,3424,3,fp32,T,T,66,-621283253,0.00666,0.00626,0.9406,4,1421,37.1,0,0.9894
21935,5,12070,fp16,T,T,22,-621291507,0.43556,0.44453,1.0206,4,21,1217.0,0,0.9761
377,1,67,fp16,N,T,28,-9,0.00382,0.02705,7.0889,4,342,13.7,0,0.9714
6640,19560,22652,bf16,N,T,27,-621290048,11.43866,12.08431,1.0564,4,5,149.2,0,0.7195
1,35,2,bf16,T,T,4,-9,0.00401,0.00647,1.6121,4,1571,0.1,0,0.9793
2469,414,2796,bf16,N,N,23,-621292873,0.09771,0.12011,1.2293,4,73,206.8,0,0.9887
24,8,4,fp16,N,N,17,-170,0.00668,0.02164,3.2409,4,354,0.2,0,0.9780
28108,450,249,fp32,T,N,296,-621284345,0.08270,0.13759,1.6637,4,58,955.7,0,0.7757
1878,2382,1,fp16,T,N,71,-382,0.00938,0.01913,2.0405,4,477,1909.3,0,1.0027
273,771,9019,bf16,N,T,32,-621290049,0.18454,0.30435,1.6492,4,33,106.6,0,0.9780
9,606,784,bf16,N,T,32,-350,0.01996,0.04875,2.4421,4,192,49.4,0,0.9847
2940,1451,1084,bf16,T,T,20,-621285689,0.05635,0.05662,1.0048,4,153,471.8,0,1.0108
7537,2,3,bf16,N,N,2,-262,0.00683,0.00653,0.9561,4,1523,15.4,0,0.9892
4354,2571,1095,fp16,N,T,27,-621295765,0.08601,0.09890,1.1499,4,84,696.9,0,0.8207
53,90,1820,bf16,N,N,23,-258,0.05368,0.08496,1.5828,4,106,10.1,0,1.1497
1378,19304,1083,fp16,N,N,17,-621294409,0.22164,0.22348,1.0083,4,41,682.2,0,0.7102
56,314,36,bf16,T,T,20,-153,0.00660,0.01462,2.2161,4,581,14.7,0,1.1320
6343,8127,6791,fp32,T,N,296,-621293497,6.80721,7.95319,1.1683,4,5,88.0,0,0.6856
1844,25737,3100,bf16,T,T,20,-621285697,0.67700,0.68162,1.0068,4,14,533.0,0,0.7844
123,13465,96,bf16,N,N,17,-621292873,0.01561,0.02579,1.6517,4,310,591.4,0,0.9868
393,16,30,fp32,T,N,252,-621293742,0.00662,0.00612,0.9244,4,990,11.2,0,1.0004
18,61,7003,bf16,T,N,79,-620,0.01997,0.26744,13.3937,4,36,55.6,0,0.9850
1,9260,7244,fp16,T,N,12,-387,0.06478,0.06633,1.0240,4,140,2071.8,0,0.9794
1927,98,920,fp16,T,N,75,-621296104,0.03397,0.05687,1.6744,4,161,131.9,0,0.9512
29120,34,5288,bf16,T,N,79,-621289994,0.14901,0.25104,1.6847,4,38,2095.8,0,0.6923
12039,196,6524,fp32,T,T,66,-621283250,0.50982,0.61252,1.2014,4,19,644.8,0,0.7315
2,12,1582,bf16,T,N,11,-617,0.01549,0.02022,1.3060,4,368,2.9,0,0.9546
21325,657,373,bf16,T,N,69,-621289960,0.05451,0.06164,1.1309,4,149,1329.0,0,0.6488
47,6037,24235,fp32,T,N,380,-621284137,0.21878,0.35760,1.6345,4,25,2701.0,0,1.1078
1259,2602,28509,fp32,T,N,326,-621284344,2.12985,2.10011,0.9860,4,5,212.9,0,0.6204
496,2,30,bf16,T,N,3,-616,0.00669,0.00649,0.9697,4,1278,5.1,0,0.9772
1585,161,13323,fp16,T,N,78,-621296105,0.27213,0.41401,1.5214,4,24,174.7,0,0.9998
18,73,50,fp32,N,T,350,-621283569,0.00638,0.00636,0.9956,4,1460,3.7,0,0.9767
5044,398,12293,fp32,N,N,292,-621283958,0.64281,0.91766,1.4276,4,11,428.8,0,0.7396
2,2,5,fp32,N,T,305,-621293102,0.00642,0.00637,0.9925,4,1650,0.0,0,0.9719
4274,9437,39,bf16,N,T,27,-621290048,0.08952,0.11622,1.2983,4,87,1814.2,0,1.0059
564,1316,10811,fp16,N,T,33,-621295777,0.21897,0.36138,1.6504,4,27,199.2,0,1.1606
21351,3809,8018,fp16,N,T,27,-621295777,2.72569,3.07540,1.1283,4,5,267.4,0,0.8856
35,7742,4,fp16,N,T,27,-412,0.00663,0.02225,3.3560,4,409,172.8,0,0.9828
7531,5666,6059,bf16,T,N,69,-621289988,1.07353,1.21651,1.1332,4,8,308.0,0,0.7622
227,1,5276,fp32,T,T,67,-9,0.04688,0.09315,1.9868,4,106,102.7,0,0.9712
1063,27549,696,fp32,N,T,312,-621283587,0.47182,0.47251,1.0014,4,20,417.1,0,0.7211
5,6540,25555,fp32,T,N,380,-621293562,0.26700,0.40727,1.5253,4,25,2506.2,0,0.6484
16920,802,8859,bf16,N,T,27,-621290057,0.63072,0.60605,0.9609,4,19,583.9,0,0.9125
262,702,8,bf16,N,N,17,-262,0.00670,0.02515,3.7533,4,369,112.1,0,0.9815
4508,4970,2297,fp16,T,T,22,-621291507,0.35428,0.38840,1.0963,4,25,375.9,0,0.6688
24,7,63,fp16,T,N,5,-380,0.00670,0.02544,3.7993,4,315,0.7,0,1.2225
1995,1660,1542,fp32,N,T,312,-621283615,0.12191,0.14203,1.1650,4,49,293.6,0,0.8236
2111,1325,3,bf16,T,T,20,-152,0.00740,0.01349,1.8237,4,586,1515.7,0,0.9897
3738,519,1051,fp32,T,T,66,-621291445,0.05592,0.05966,1.0669,4,123,458.8,0,0.6404
9517,48,2,fp16,T,T,22,-448,0.00665,0.01597,2.4004,4,545,280.5,0,1.1386
11542,10953,8575,fp16,T,T,22,-621291510,4.30227,4.34009,1.0088,4,5,207.2,0,0.8154
2052,10,392,fp16,N,N,17,-170,0.02521,0.03840,1.5233,4,251,67.4,0,0.9779
837,1167,147,fp16,N,T,27,-408,0.01415,0.02948,2.0835,4,304,317.7,0,1.0049
14175,13,7792,fp32,T,T,66,-621291435,0.14550,0.34354,2.3611,4,28,3044.3,0,0.7489
2834,984,3,fp32,N,T,204,-621283466,0.00555,0.00687,1.2394,4,1276,2019.4,0,0.9936
10,215,32418,fp16,T,T,22,-621291507,1.09039,1.12229,1.0293,4,9,13.4,0,0.9717
4109,4625,2152,fp32,N,N,292,-621293145,0.85333,0.84125,0.9858,4,11,177.2,0,0.7861
528,1419,1,bf16,N,T,27,-349,0.00673,0.02253,3.3491,4,405,446.2,0,0.9748
5920,1954,672,fp32,N,T,356,-621283612,0.17214,0.18761,1.0899,4,42,391.8,0,0.7781
2317,749,20,fp32,N,T,204,-621283657,0.00636,0.00680,1.0695,4,1147,1130.2,0,1.0021
73,152,7199,fp32,N,N,324,-621293340,0.03649,0.45102,12.3609,4,23,178.8,0,0.9752
18,3,6346,bf16,N,T,32,-350,0.12275,0.12872,1.0487,4,77,2.2,0,0.9856
876,30528,19144,fp16,T,N,71,-621296115,2.37035,2.51200,1.0598,4,5,552.4,0,0.7123
2543,3,352,fp16,N,N,2,-170,0.02222,0.02221,0.9998,4,385,82.0,0,0.9984
28969,216,342,fp32,N,T,324,-621283645,0.05897,0.06475,1.0980,4,114,1101.5,0,0.6565
4004,12515,4010,fp32,T,N,296,-621284073,3.97319,3.98073,1.0019,4,5,117.1,0,0.8610
1918,10813,10652,fp16,T,N,71,-621296105,1.23102,1.60599,1.3046,4,7,287.7,0,0.6468
1,3,2447,fp16,T,T,5,-9,0.00392,0.09116,23.2707,4,77,5.0,0,1.5591
4766,821,7202,fp16,N,T,33,-621295777,0.19466,0.28174,1.4474,4,34,493.8,0,0.9174
13378,2,6496,bf16,T,N,13,-614,0.48885,2.94106,6.0163,4,5,355.8,0,1.0293
24577,504,3736,fp32,N,N,292,-621283963,0.96991,1.05020,1.0828,4,9,437.5,0,0.6347
2,7999,29126,fp16,T,T,5,-445,1.52171,1.68122,1.1048,4,7,306.3,0,1.1510
20,16,6,fp16,T,T,22,-447,0.00570,0.01310,2.2965,4,629,0.3,0,0.9954
17199,18,38,fp32,N,N,316,-621283777,0.00553,0.00797,1.4403,4,866,696.7,0,1.0010
1436,233,2981,bf16,N,T,32,-621290045,0.07268,0.12008,1.6521,4,79,155.3,0,0.9977
3,7,125,fp16,N,T,27,-408,0.00868,0.02637,3.0380,4,345,0.3,0,1.0074
226,3727,50,bf16,N,N,17,-257,0.00761,0.02786,3.6603,4,337,494.6,0,1.0205
150,27570,2419,fp32,N,N,306,-621293347,0.31322,0.44220,1.4118,4,24,909.1,0,0.7624
8,323,27,fp16,N,N,17,-170,0.00665,0.02612,3.9302,4,358,4.2,0,0.9812
1021,4092,5501,bf16,N,N,23,-621292881,0.22465,0.22289,0.9922,4,40,324.8,0,1.0193
46,547,439,fp16,T,T,22,-445,0.01710,0.03000,1.7539,4,303,36.3,0,0.9726
63,2819,19359,bf16,N,N,23,-258,0.71218,0.75724,1.0633,4,14,157.7,0,1.0086
5699,116,12,bf16,N,T,27,-349,0.00667,0.02520,3.7765,4,344,417.2,0,1.0072
18773,8678,8837,bf16,T,N,69,-621290011,5.23527,6.11121,1.1673,4,5,217.1,0,0.7108
7152,189,8,bf16,T,N,69,-611,0.00670,0.02687,4.0102,4,303,824.6,0,0.9893
6341,20722,4951,fp32,T,T,66,-621283237,12.93690,13.01451,1.0060,4,5,82.1,0,0.6526
268,42,30053,fp16,N,T,33,-621295773,0.56073,0.95582,1.7046,4,11,33.3,0,0.9588
43,26,15242,fp32,T,T,66,-621291435,0.14674,0.93977,6.4042,4,11,28.7,0,0.9700
1,2,467,bf16,T,N,4,-9,0.00390,0.02705,6.9424,4,321,0.7,0,0.9917
776,94,16725,bf16,N,T,32,-621290045,0.32098,0.54479,1.6973,4,19,91.6,0,1.0108
1104,945,8209,bf16,N,N,23,-621292873,0.26426,0.34201,1.2942,4,29,143.1,0,1.0161
32740,5406,7498,bf16,N,N,17,-621292879,5.36648,7.27292,1.3553,4,5,238.5,0,0.9019
77,14276,147,fp32,T,N,322,-621293797,0.01151,0.02356,2.0466,4,376,1115.1,0,1.0013
424,95,46,fp32,T,N,240,-621293435,0.00653,0.00637,0.9752,4,1367,39.3,0,0.9832
407,20951,2,bf16,N,T,27,-353,0.01714,0.02603,1.5193,4,362,1995.4,0,1.0131
21192,13531,4419,bf16,T,T,20,-621285693,4.98868,4.95657,0.9936,4,5,291.4,0,0.8175
5581,164,5224,fp16,T,N,78,-621296106,0.11770,0.19982,1.6977,4,46,541.1,0,0.9851
8393,1074,6244,fp32,T,N,298,-621284348,1.12956,1.14140,1.0105,4,8,241.2,0,0.6455
7253,20,126,fp32,T,T,66,-621291435,0.00650,0.00916,1.4087,4,895,653.1,0,1.0024
12,1027,12691,fp16,T,N,78,-387,0.09197,0.39286,4.2716,4,26,287.3,0,0.9941
1386,15685,1916,fp32,N,N,292,-621293283,0.83207,0.92666,1.1137,4,10,261.7,0,0.6658
15256,5961,3775,fp16,N,T,27,-621295763,1.52076,1.62666,1.0696,4,7,344.5,0,0.7958
2,293,6526,fp16,T,T,5,-445,0.20766,0.24607,1.1850,4,41,18.6,0,0.9608
1922,25,1478,fp32,N,N,334,-621283910,0.00962,0.02710,2.8171,4,302,1216.6,0,1.0148
2117,4892,528,bf16,T,N,69,-621289974,0.04890,0.05471,1.1188,4,174,998.4,0,0.6601
6,49,288,fp32,N,N,370,-621283825,0.00645,0.00646,1.0020,4,1498,10.0,0,1.2776
8,11,3,fp16,N,N,17,-170,0.00662,0.02440,3.6855,4,363,0.1,0,0.9975
9373,6,22433,fp16,N,N,7,-175,1.16771,1.77483,1.5199,4,6,360.6,0,0.6726
37,21538,9,fp16,N,N,17,-173,0.00670,0.01580,2.3572,4,554,533.5,0,1.1405
26504,2740,30901,bf16,N,N,17,-621292881,8.79525,12.18336,1.3852,4,5,238.5,0,0.8110
12981,1,19274,fp16,T,T,23,-9,0.30275,0.68090,2.2490,4,15,1653.1,0,1.0011
66,847,132,fp16,T,T,22,-445,0.00732,0.01913,2.6143,4,456,63.5,0,0.9738
3,193,12928,fp16,N,T,33,-621295773,0.24302,0.41860,1.7225,4,23,20.9,0,1.1481
340,29700,6428,fp32,T,T,112,-621291424,1.68785,2.38707,1.4143,4,5,481.5,0,0.7840
4,3,4731,fp32,N,T,462,-621283715,0.01137,0.01058,0.9304,4,545,11.7,0,1.1197
855,661,4277,bf16,N,N,23,-621292873,0.14469,0.19080,1.3187,4,50,105.3,0,1.1322
3,106,12,bf16,T,T,4,-151,0.00581,0.00596,1.0267,4,1478,0.7,0,0.9862
1383,1914,5083,fp32,N,T,312,-621293122,0.35834,0.31821,0.8880,4,28,216.6,0,0.6632
57,13,37,bf16,N,N,17,-257,0.00757,0.02609,3.4484,4,352,1.1,0,0.9837
3748,13815,1151,fp16,T,N,71,-621296128,0.33608,0.33327,0.9916,4,25,736.6,0,0.6232
28,15,66,bf16,N,T,27,-349,0.00571,0.02630,4.6084,4,345,1.3,0,1.1233
151,73,181,bf16,N,N,17,-257,0.01364,0.03196,2.3420,4,280,9.2,0,1.0007
14,58,3,bf16,N,T,27,-349,0.00587,0.02161,3.6805,4,383,0.6,0,0.9952
96,19686,2200,bf16,N,N,23,-621292872,0.09171,0.09192,1.0023,4,99,1031.6,0,1.0350
1,2084,15606,bf16,T,T,4,-9,0.02766,1.63033,58.9326,4,7,2352.7,0,0.9803
15757,923,2214,fp16,T,N,71,-621296127,0.17883,0.17711,0.9904,4,41,738.3,0,0.6965
21292,27,996,bf16,N,T,32,-621290045,0.03840,0.05516,1.4364,4,159,1165.8,0,0.9955
16861,4253,29942,fp16,T,T,22,-621291506,8.20218,8.98263,1.0952,4,5,189.1,0,0.6966
146,4,18,fp16,N,N,2,-173,0.00680,0.00648,0.9533,4,1278,1.1,0,0.9988
6302,14704,2868,fp16,T,T,22,-621291506,1.12859,1.21583,1.0773,4,8,435.2,0,0.7853
19,5,5730,fp32,N,N,366,-621283970,0.00915,0.03817,4.1690,4,230,60.1,0,0.9576
39,59,6661,fp32,N,T,385,-621283524,0.02352,0.05931,2.5216,4,148,111.4,0,1.1361
24937,4092,77,fp16,T,T,22,-621291496,0.18101,0.25786,1.4246,4,39,2279.7,0,0.8180
81,7803,127,fp32,N,T,290,-621293101,0.00646,0.01200,1.8587,4,700,1011.7,0,0.9616
4,2658,16964,fp32,T,N,407,-621293537,0.08536,0.14407,1.6878,4,67,2116.6,0,0.7446
20313,25956,5162,bf16,T,T,20,-621285693,9.81489,11.65961,1.1880,4,5,263.5,0,0.7372
23,7,50,fp16,T,T,22,-447,0.00658,0.01583,2.4076,4,544,0.6,0,1.0057
31804,12788,408,bf16,T,N,69,-621289994,0.99487,1.29690,1.3036,4,8,1671.8,0,0.8494
14,178,5,fp16,N,N,17,-170,0.00678,0.02464,3.6349,4,375,1.8,0,0.9822
4113,20605,15721,bf16,N,N,17,-621292880,6.18833,7.42216,1.1994,4,5,180.4,0,0.7448
2,1,42,fp16,N,T,28,-9,0.00393,0.02562,6.5158,4,357,0.1,0,0.9880
698,1307,26082,fp32,N,N,292,-621283864,0.66544,1.63994,2.4644,4,7,319.8,0,0.6500
3,1,23399,fp32,N,N,103,-9,0.01311,0.14643,11.1681,4,66,28.6,0,0.9678
3661,352,1825,bf16,T,T,20,-621285689,0.07875,0.07943,1.0087,4,108,251.5,0,1.0304
16,794,2,fp16,T,N,71,-388,0.00660,0.01508,2.2853,4,578,8.2,0,0.9790
13,147,3,bf16,N,N,17,-257,0.00684,0.02460,3.5948,4,370,1.3,0,1.1366
12,282,2133,bf16,T,N,78,-619,0.01637,0.09760,5.9619,4,95,77.4,0,1.0017
54,19,386,fp32,N,N,352,-621293294,0.00644,0.00605,0.9385,4,1443,18.1,0,0.9882
44,1485,15378,bf16,T,T,20,-621285696,0.52990,0.54333,1.0253,4,19,89.2,0,0.9900
19645,121,184,fp32,T,N,306,-621293756,0.02090,0.02893,1.3844,4,287,1151.1,0,0.9575
24271,28067,2028,bf16,N,T,27,-621290053,6.30259,6.55306,1.0397,4,5,466.0,0,0.8877
4,440,4,fp32,N,T,304,-621293098,0.00647,0.00645,0.9973,4,1419,2.2,0,0.9791
393,246,4,bf16,N,N,17,-262,0.00668,0.02522,3.7764,4,357,58.7,0,0.9968
22,12,143,bf16,N,T,27,-349,0.01066,0.02882,2.7023,4,305,1.0,0,0.9903
2329,24242,3356,fp32,N,N,292,-621283870,3.63178,4.63085,1.2751,4,5,160.4,0,0.7804
165,23,21,fp16,N,N,17,-173,0.00670,0.02569,3.8364,4,309,3.4,0,0.9784
24,15,4406,bf16,T,T,20,-621285697,0.16033,0.16421,1.0242,4,58,2.2,0,1.0005
2,9972,4,fp32,T,N,211,-621293742,0.00655,0.00643,0.9814,4,1469,36.5,0,1.0087
81,12,27,fp32,N,N,342,-621283842,0.00635,0.00657,1.0350,4,1650,2.2,0,1.0086
45,245,115,fp16,T,T,22,-445,0.00671,0.01906,2.8415,4,437,16.5,0,0.9967
1333,19469,10491,fp16,N,T,27,-621295782,1.46326,1.44534,0.9878,4,7,369.2,0,0.8293
148,2,1002,fp32,N,T,414,-621283666,0.00598,0.00707,1.1829,4,1017,100.8,0,0.9716
1398,2821,337,fp32,N,N,292,-621283778,0.03949,0.04207,1.0653,4,206,543.5,0,0.7667
2018,4559,1,fp32,T,N,266,-621293420,0.01369,0.01842,1.3456,4,483,2690.9,0,0.9565
21,40,684,bf16,T,T,20,-150,0.03051,0.03724,1.2207,4,256,2.8,0,0.9725
7,45,756,fp16,T,T,5,-445,0.02632,0.03016,1.1458,4,276,3.0,0,0.9931
3433,20970,6662,fp32,T,N,296,-621293475,8.92174,9.96397,1.1168,4,5,105.2,0,0.8347
138,748,11667,fp16,N,N,22,-171,0.32095,0.35628,1.1101,4,28,65.7,0,0.9551
2119,29,4351,bf16,N,N,23,-258,0.14846,0.19357,1.3039,4,49,127.6,0,0.9861
13,12,31,fp32,N,T,301,-621283623,0.00559,0.00580,1.0363,4,1654,0.7,0,0.9717
165,32136,68,bf16,T,T,20,-621285683,0.02193,0.04064,1.8537,4,238,1167.7,0,0.9812
26138,210,7,fp32,N,N,264,-621283778,0.01042,0.01374,1.3176,4,635,2176.9,0,1.0846
25054,84,122,fp16,T,T,22,-621291504,0.02084,0.02412,1.1574,4,387,698.3,0,1.0049
3800,6498,4,fp32,T,T,112,-621291467,0.04636,0.05465,1.1789,4,191,2134.2,0,0.6511
12153,6013,6848,fp16,N,N,17,-621294413,2.13152,2.39662,1.1244,4,5,253.9,0,0.8666
3,35,11243,fp32,T,N,198,-621293598,0.01156,0.02164,1.8731,4,338,147.9,0,0.9738
448,1511,19420,fp32,N,T,312,-621293070,0.40035,4.81736,12.0328,4,5,386.9,0,0.9046
7077,8446,618,bf16,N,T,27,-621290046,0.31020,0.33718,1.0870,4,27,832.6,0,0.6302
9280,8608,1236,fp32,N,T,356,-621283630,1.95793,1.99032,1.0165,4,5,208.4,0,0.7529
355,118,239,fp16,N,T,27,-408,0.01786,0.03455,1.9351,4,250,22.0,0,0.9680
30,82,742,fp32,N,N,386,-621293214,0.00645,0.00641,0.9951,4,1140,53.1,0,1.1558
3345,165,87,fp16,N,T,27,-408,0.00862,0.02928,3.3966,4,305,326.9,0,1.0166
652,27123,8406,fp32,T,N,296,-621293760,3.41113,4.15343,1.2176,4,5,294.5,0,0.7385
18,601,5569,fp16,N,T,33,-621295777,0.11672,0.11897,1.0192,4,75,59.4,0,0.9755
310,2545,1351,fp32,N,T,312,-621283656,0.03141,0.03333,1.0612,4,244,591.7,0,0.8123
32,25595,2,fp32,T,T,66,-621283241,0.00658,0.01552,2.3570,4,522,528.8,0,0.9878
155,47,275,fp16,N,N,17,-170,0.01922,0.03645,1.8964,4,249,7.3,0,0.9860
12374,109,1353,bf16,T,T,20,-621285684,0.06301,0.06641,1.0539,4,133,621.7,0,1.0184
2,12,149,fp16,T,T,5,-445,0.00686,0.00740,1.0789,4,1029,0.6,0,0.9813
4401,665,162,fp32,N,N,292,-621283858,0.01945,0.02654,1.3645,4,365,770.7,0,0.7046
3,4,3,bf16,N,T,27,-349,0.00686,0.02163,3.1514,4,443,0.0,0,0.9804
1338,7060,9828,bf16,T,T,20,-621285697,0.53518,0.56130,1.0488,4,17,379.0,0,0.6535
3,530,5,fp32,T,N,182,-621284033,0.00667,0.00637,0.9554,4,1305,2.6,0,1.1302
189,6448,595,fp16,N,N,17,-621294411,0.03046,0.04509,1.4800,4,204,419.3,0,1.0111
15254,589,853,fp16,T,T,22,-621291500,0.07380,0.07730,1.0475,4,120,853.2,0,0.8500
3821,1229,4925,bf16,N,T,32,-621290045,0.14549,0.20170,1.3863,4,46,471.0,0,1.1400
30,2522,74,fp16,N,N,17,-170,0.00754,0.02792,3.7023,4,304,90.2,0,0.9586
6359,2627,21,fp32,T,T,66,-621291424,0.02960,0.02937,0.9924,4,293,2283.1,0,0.7691
1607,224,1136,fp32,N,T,321,-621283608,0.01756,0.02266,1.2900,4,393,555.7,0,0.9099
2376,87,2244,bf16,N,T,32,-621290045,0.05659,0.09561,1.6895,4,99,209.9,0,0.9930
3534,24,2062,bf16,T,T,20,-621285696,0.08408,0.08547,1.0165,4,111,178.6,0,0.9916
1377,8,11615,fp16,N,T,33,-621295773,0.22783,0.38556,1.6923,4,25,141.4,0,1.1272
904,2548,9,fp32,T,N,266,-621284036,0.00636,0.00743,1.1694,4,1052,1469.1,0,1.0265
5208,620,1970,fp32,T,N,359,-621284338,0.14118,0.14315,1.0139,4,50,416.8,0,0.6476
1,1842,8,fp32,N,T,261,-621293079,0.00551,0.00571,1.0352,4,1507,12.0,0,0.9747
12718,4,8069,bf16,T,N,15,-621289969,0.31338,0.30943,0.9874,4,30,655.8,0,0.7670
1,23474,111,bf16,T,T,4,-152,0.01315,0.01422,1.0814,4,653,403.4,0,0.9882
22320,8317,7282,bf16,T,N,69,-621290006,4.84185,5.81955,1.2019,4,5,245.5,0,0.6674
15,13,1457,fp16,N,N,22,-171,0.03311,0.07965,2.4060,4,108,2.5,0,0.9578
119,67,2165,fp16,N,T,33,-409,0.04728,0.09237,1.9539,4,95,17.7,0,0.9873
15,45,3,fp16,T,T,22,-449,0.00575,0.01313,2.2836,4,598,0.5,0,0.9872
4956,5877,13941,bf16,N,N,17,-621292880,1.81270,2.03560,1.1230,4,5,230.9,0,0.6958
14163,28431,30,bf16,T,T,20,-621285687,0.65888,1.00626,1.5272,4,10,2448.5,0,0.8624
739,1382,10850,fp32,N,N,292,-621293250,0.30547,0.68965,2.2577,4,15,314.7,0,0.6345
7,6757,12,fp16,N,N,17,-170,0.00560,0.02515,4.4918,4,339,62.8,0,0.9829
1862,11828,1138,bf16,T,N,69,-621289995,0.15052,0.15865,1.0540,4,52,792.3,0,0.6673
3,62,376,bf16,N,N,17,-621292873,0.02419,0.03739,1.5460,4,248,2.1,0,0.9977
216,588,496,fp16,T,N,71,-621296107,0.02315,0.04234,1.8289,4,204,56.4,0,0.9928
3,7,5,fp16,T,T,5,-446,0.00684,0.00658,0.9614,4,1636,0.0,0,0.9888
10777,8808,9116,bf16,N,T,27,-621290049,3.34749,3.48450,1.0409,4,5,220.1,0,0.9014
7,1160,3,fp16,T,N,5,-382,0.00683,0.02237,3.2732,4,362,5.8,0,0.9926
34,20142,1306,bf16,N,T,32,-621290049,0.04412,0.06749,1.5295,4,129,1256.5,0,1.0013
1954,19458,16,bf16,N,N,17,-621292873,0.06030,0.11146,1.8483,4,88,2533.3,0,0.8775
2,13,7,fp32,T,N,200,-621284337,0.00662,0.00644,0.9736,4,1608,0.1,0,0.9756
195,8,116,bf16,T,T,20,-150,0.00763,0.01839,2.4094,4,490,7.0,0,1.0015
617,9441,8668,fp16,N,N,22,-621294408,0.41466,0.42207,1.0179,4,25,476.7,0,0.6617
3435,20370,6,fp32,T,T,66,-636,0.14763,0.17864,1.2101,4,57,1899.7,0,0.8361
7272,11929,3598,fp16,T,N,71,-621296127,1.30022,1.37315,1.0561,4,7,373.1,0,0.8498
472,4522,3,fp16,N,N,17,-173,0.00700,0.02649,3.7857,4,306,1224.3,0,0.9763
75,43,122,fp16,T,N,71,-386,0.00858,0.02243,2.6156,4,328,4.9,0,0.9961
1716,18,182,fp32,T,N,345,-621284151,0.00648,0.00645,0.9963,4,1390,214.0,0,1.0029
10218,3343,5754,fp16,N,N,17,-621294412,0.89354,0.87518,0.9794,4,11,327.6,0,0.7020
3,4570,3,fp16,T,T,5,-449,0.00677,0.00649,0.9595,4,1545,12.2,0,1.1404
2919,742,14799,fp16,N,N,22,-621294414,0.53348,0.57011,1.0687,4,18,219.4,0,1.0469
12734,25,648,bf16,N,T,27,-621290045,0.02722,0.04193,1.5404,4,201,654.3,0,1.0011
738,656,30672,bf16,T,T,20,-621285697,1.05399,1.07333,1.0184,4,10,83.0,0,0.9933
6,501,2,fp16,N,N,17,-170,0.00675,0.02474,3.6675,4,381,2.1,0,0.9760
11516,9340,8889,bf16,N,T,27,-621290049,3.79268,3.97097,1.0470,4,5,211.2,0,0.8525
10,3466,28462,fp16,T,N,79,-621296105,0.59389,1.05127,1.7701,4,11,333.4,0,0.9743
9,19,1822,fp16,N,T,33,-409,0.03660,0.07892,2.1562,4,107,2.8,0,0.9899
3,4,28031,fp32,N,N,392,-621283969,0.01167,0.01487,1.2736,4,491,67.2,0,0.9715
10564,2914,158,fp32,T,N,335,-621284350,0.12255,0.23594,1.9253,4,32,1074.3,0,0.6769
135,47,27802,bf16,N,N,23,-621292873,0.82669,0.82837,1.0020,4,13,12.3,0,0.9739
15599,750,29,fp32,T,N,238,-621284353,0.02375,0.03100,1.3050,4,289,2049.9,0,0.9084
252,2131,65,bf16,T,N,69,-607,0.00777,0.02747,3.5350,4,303,316.3,0,1.1457
9069,659,122,bf16,T,T,20,-621285689,0.02214,0.02823,1.2753,4,331,1187.1,0,1.0314
2682,218,6314,fp16,N,N,22,-621294410,0.20072,0.23686,1.1801,4,42,194.1,0,0.9866
7227,5574,3830,fp32,T,N,296,-621284065,3.07933,3.32922,1.0811,4,5,116.0,0,0.6590
545,14,7,bf16,N,N,17,-262,0.00671,0.02481,3.6956,4,366,5.7,0,0.9698
2,41,140,fp16,N,T,27,-408,0.00985,0.02654,2.6935,4,331,1.3,0,1.1209
5986,1927,11255,fp32,T,T,66,-621291445,3.11970,3.36931,1.0800,4,5,129.0,0,0.7498
10488,2681,426,fp32,N,T,312,-621283665,0.27491,0.28649,1.0421,4,26,490.8,0,0.6325
3,24,85,bf16,T,N,3,-607,0.00711,0.00710,0.9982,4,1064,0.7,0,0.9772
2159,17740,1216,fp16,T,N,71,-621296104,0.23590,0.26268,1.1136,4,32,854.6,0,0.8162
1624,81,31681,fp16,T,T,22,-621291505,1.07151,1.09946,1.0261,4,10,101.3,0,0.9590
1481,15295,2240,bf16,T,N,69,-621289995,0.31068,0.36289,1.1681,4,27,533.6,0,0.6435
1200,3636,802,fp16,T,T,22,-621291498,0.04669,0.04779,1.0235,4,174,539.9,0,1.1219
28422,201,1249,bf16,T,N,76,-621289994,0.06554,0.08772,1.3384,4,107,1439.7,0,0.7501
40,235,178,fp16,N,N,17,-170,0.01327,0.03265,2.4611,4,273,10.2,0,0.9706
1146,28223,3438,fp32,N,T,312,-621283525,2.25127,2.38816,1.0608,4,5,236.9,0,0.6567
40,18562,53,fp16,T,T,22,-445,0.00856,0.01953,2.2806,4,424,577.1,0,0.9900
20264,12151,8782,bf16,T,T,20,-621285693,7.64729,8.36956,1.0944,4,5,203.2,0,0.7482
