M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
256,2048,2048,bf16,N,T,32,-621290045,0.04992,0.09183,1.8396,4,106,231.1,0,0.9847
15,2048,8192,bf16,N,T,32,-621290049,0.15972,0.27861,1.7444,4,35,212.4,0,0.9953
256,128256,2048,bf16,N,T,27,-621290055,0.38054,0.38605,1.0145,4,25,1728.4,0,0.7419
512,128256,2048,bf16,N,T,27,-621290057,0.62983,0.65937,1.0469,4,15,1254.5,0,0.7325
512,2048,8192,bf16,N,T,32,-621290045,0.15969,0.28774,1.8018,4,35,288.9,0,0.9927
512,3072,2048,bf16,N,T,32,-621290049,0.04969,0.09063,1.8240,4,102,422.1,0,0.9944
13,2048,2048,bf16,N,T,32,-621290049,0.04892,0.08880,1.8154,4,102,174.8,0,1.0102
512,2048,2048,bf16,N,T,32,-621290045,0.05106,0.09126,1.7872,4,99,287.5,0,1.0040
256,3072,2048,bf16,N,T,32,-621290049,0.05004,0.09174,1.8335,4,100,335.3,0,1.0043
8192,3072,2048,bf16,N,T,27,-621290045,0.24781,0.30222,1.2196,4,31,592.4,0,0.6510
15,3072,2048,bf16,N,T,32,-621290049,0.04914,0.08892,1.8095,4,98,261.0,0,0.9934
8192,2048,8192,bf16,N,T,27,-621290049,0.58655,0.68468,1.1673,4,15,400.4,0,0.6253
16,128256,2048,bf16,N,T,32,-621290045,0.18936,0.29641,1.5653,4,33,2817.9,0,0.6408
15,16384,2048,bf16,N,T,32,-621290049,0.05920,0.10825,1.8285,4,85,1151.2,0,1.0006
168,3072,2048,bf16,N,T,32,-621290045,0.05331,0.09497,1.7816,4,98,287.7,0,1.0082
8192,16384,2048,bf16,N,T,27,-621290033,1.11971,1.20934,1.0801,4,9,569.4,0,0.8126
256,2048,2048,bf16,N,T,32,-621290045,0.04999,0.09182,1.8369,4,105,230.7,0,0.9926
8192,2048,2048,bf16,N,T,27,-621290045,0.16868,0.17461,1.0352,4,44,646.5,0,0.6663
256,2048,8192,bf16,N,T,32,-621290045,0.15796,0.28881,1.8284,4,34,252.3,0,0.9859
15,128256,2048,bf16,N,T,32,-621290045,0.18955,0.29660,1.5647,4,33,2812.4,0,0.6219
13,3072,2048,bf16,N,T,32,-621290049,0.04907,0.08893,1.8125,4,108,260.8,0,0.9890
13,16384,2048,bf16,N,T,32,-621290049,0.05946,0.10755,1.8087,4,78,1143.8,0,1.0085
16,16384,2048,bf16,N,T,32,-621290049,0.06077,0.10861,1.7873,4,83,1122.6,0,1.0098
512,16384,2048,bf16,N,T,32,-621290049,0.10040,0.11535,1.1489,4,85,1023.5,0,0.7868
168,2048,2048,bf16,N,T,32,-621290045,0.05322,0.09514,1.7877,4,98,196.4,0,0.9962
168,16384,2048,bf16,N,T,32,-621290049,0.07365,0.11584,1.5729,4,83,1070.0,0,1.0067
